threshold,precision,recall,f1,routed_count,routed_rate,heavy_call_reduction,tn,fp,fn,tp,model_name,model_role
0.47979208914735766,0.13853965183752417,0.7393548387096774,0.23335369578497253,16544,0.18676691389801425,0.8132330861019857,71229,14252,808,2292,SmallRandomForest,light
0.47834130977974504,0.13768115942028986,0.7416129032258064,0.23224568138195778,16698,0.18850543570291597,0.811494564297084,71082,14399,801,2299,SmallRandomForest,light
0.4767053108222965,0.13689769760265844,0.7441935483870967,0.23125501202886928,16852,0.1902439575078177,0.8097560424921824,70936,14545,793,2307,SmallRandomForest,light
0.47488518492240017,0.13560218656321638,0.7441935483870967,0.22940386814498084,17013,0.19206150303112404,0.807938496968876,70775,14706,793,2307,SmallRandomForest,light
0.47331422373663334,0.13456049397099085,0.7451612903225806,0.22795677702669365,17167,0.1938000248360258,0.8061999751639742,70624,14857,790,2310,SmallRandomForest,light
0.47170999948205183,0.13356421356421355,0.7464516129032258,0.22658506731946143,17325,0.19558370305144443,0.8044162969485555,70470,15011,786,2314,SmallRandomForest,light
0.4701964999701729,0.1327347592359602,0.7487096774193548,0.2254930535315263,17486,0.1974012485747508,0.8025987514252492,70316,15165,779,2321,SmallRandomForest,light
0.4689160232713913,0.13162519131568506,0.7490322580645161,0.2239043440528422,17641,0.19915105948228176,0.8008489405177183,70162,15319,778,2322,SmallRandomForest,light
0.4674605255898135,0.1308647524863741,0.7512903225806452,0.22290280901564818,17797,0.20091215949244196,0.7990878405075581,70013,15468,771,2329,SmallRandomForest,light
0.46571556639076916,0.12992147908893467,0.7525806451612903,0.22158902027829225,17957,0.20271841591311907,0.797281584086881,69857,15624,767,2333,SmallRandomForest,light
0.4641781036508062,0.12893255326194944,0.7535483870967742,0.220190404373645,18118,0.2045359614364254,0.7954640385635746,69699,15782,764,2336,SmallRandomForest,light
0.4626541761038259,0.1280647985989492,0.7548387096774194,0.21897810218978103,18272,0.20627448324132713,0.7937255167586729,69549,15932,760,2340,SmallRandomForest,light
0.46118211174059937,0.12729936513104345,0.756774193548387,0.21793859445399225,18429,0.20804687235411656,0.7919531276458834,69398,16083,754,2346,SmallRandomForest,light
0.4596696432925105,0.1265270975727894,0.7583870967741936,0.21687191550205248,18581,0.20976281595375984,0.7902371840462401,69251,16230,749,2351,SmallRandomForest,light
0.45818198461418974,0.12566031695213703,0.7596774193548387,0.21564946659951467,18741,0.21156907237443695,0.788430927625563,69095,16386,745,2355,SmallRandomForest,light
0.45670089363231114,0.12483462983542361,0.7609677419354839,0.21448379324453334,18897,0.21333017238459714,0.7866698276154028,68943,16538,741,2359,SmallRandomForest,light
0.4550616478671335,0.12401595465519051,0.762258064516129,0.21332490746592037,19054,0.21510256149738657,0.7848974385026134,68790,16691,737,2363,SmallRandomForest,light
0.45350059503203377,0.12322990420658059,0.7635483870967742,0.21221086605701986,19208,0.2168410833022883,0.7831589166977118,68640,16841,733,2367,SmallRandomForest,light
0.4520499553541398,0.12244370997727742,0.7648387096774194,0.21109330484330488,19364,0.2186021833124485,0.7813978166875515,68488,16993,729,2371,SmallRandomForest,light
0.45065162837157124,0.1216375467541118,0.7658064516129032,0.20993058318963612,19517,0.220329416014721,0.779670583985279,68338,17143,726,2374,SmallRandomForest,light
0.44925402776364437,0.12102882122706247,0.7680645161290323,0.20910727616036534,19673,0.2220905160248812,0.7779094839751188,68189,17292,719,2381,SmallRandomForest,light
0.44785858815193225,0.12031667591145177,0.7696774193548387,0.2081025685752911,19831,0.22387419424029983,0.7761258057597001,68036,17445,714,2386,SmallRandomForest,light
0.4464020395130184,0.11975987993996999,0.772258064516129,0.20736249458640105,19990,0.22566916155834774,0.7743308384416523,67885,17596,706,2394,SmallRandomForest,light
0.4450754163656967,0.11903107316588901,0.7735483870967742,0.20631506495741203,20146,0.22743026156850793,0.772569738431492,67733,17748,702,2398,SmallRandomForest,light
0.44366447884770266,0.11835106382978723,0.7751612903225806,0.20534951290377712,20304,0.22921393978392657,0.7707860602160734,67580,17901,697,2403,SmallRandomForest,light
0.44222025958240757,0.11771601621648024,0.7774193548387097,0.20447121707037713,20473,0.23112179812826678,0.7688782018717333,67418,18063,690,2410,SmallRandomForest,light
0.440704569749024,0.11705426356589148,0.7793548387096774,0.20353833192923337,20640,0.23300707826734854,0.7669929217326514,67257,18224,684,2416,SmallRandomForest,light
0.439191974502967,0.11625558921101976,0.78,0.20235156282689654,20799,0.2348020455853964,0.7651979544146036,67100,18381,682,2418,SmallRandomForest,light
0.43764850690727075,0.1157442748091603,0.7825806451612903,0.20166251039068997,20960,0.23661959110870276,0.7633804088912972,66947,18534,674,2426,SmallRandomForest,light
0.43618343993921777,0.11506226620578626,0.7838709677419354,0.2006688963210702,21119,0.23841455842675066,0.7615854415732494,66792,18689,670,2430,SmallRandomForest,light
0.4346041571373104,0.1144227153065062,0.7851612903225806,0.19973740357787625,21272,0.24014179112902315,0.7598582088709769,66643,18838,666,2434,SmallRandomForest,light
0.43311164785924733,0.11365758028379387,0.785483870967742,0.19858098189528625,21424,0.24185773472866642,0.7581422652713335,66492,18989,665,2435,SmallRandomForest,light
0.4316367926416156,0.11309827178798128,0.7874193548387097,0.19778795122148848,21583,0.2436527020467143,0.7563472979532857,66339,19142,659,2441,SmallRandomForest,light
0.43019041225554816,0.11242467454804729,0.7883870967741935,0.19678731027819157,21739,0.2454138020568745,0.7545861979431255,66186,19295,656,2444,SmallRandomForest,light
0.42843140295067345,0.11180634848138844,0.7896774193548387,0.19587917583516704,21895,0.24717490206703469,0.7528250979329654,66034,19447,652,2448,SmallRandomForest,light
0.4266334822187002,0.11107583454281568,0.79,0.19476697948146973,22048,0.2489021347693072,0.7510978652306928,65882,19599,651,2449,SmallRandomForest,light
0.42512211667791466,0.11043055305350387,0.7909677419354839,0.1938033512488144,22204,0.2506632347794674,0.7493367652205326,65729,19752,648,2452,SmallRandomForest,light
0.42366899225909,0.10990878197102485,0.7929032258064516,0.1930568645931511,22364,0.2524694912001445,0.7475305087998555,65575,19906,642,2458,SmallRandomForest,light
0.4219651167398354,0.10926608355902855,0.7938709677419354,0.19209304140810987,22523,0.2542644585181924,0.7457355414818077,65419,20062,639,2461,SmallRandomForest,light
0.420389578576983,0.1086276065776132,0.7948387096774193,0.19113369274328046,22683,0.2560707149388695,0.7439292850611305,65262,20219,636,2464,SmallRandomForest,light
0.41882044583471106,0.10801698848460965,0.7958064516129032,0.19021550560931416,22839,0.2578318149490297,0.7421681850509703,65109,20372,633,2467,SmallRandomForest,light
